words,index,linuxWord,correctPOS,badClue
oaten,160106,TRUE,TRUE,FALSE
impressment,160231,TRUE,TRUE,FALSE
parameterization,160242,TRUE,TRUE,FALSE
internalizing,160307,TRUE,TRUE,FALSE
kerchiefs,160315,TRUE,TRUE,FALSE
grossest,160317,TRUE,TRUE,FALSE
portended,160323,TRUE,TRUE,FALSE
aerate,160359,TRUE,TRUE,FALSE
crewcut,160403,TRUE,TRUE,FALSE
eavesdrops,160430,TRUE,TRUE,FALSE
gentlewoman,160509,TRUE,TRUE,FALSE
plainness,160515,TRUE,TRUE,FALSE
contriving,160526,TRUE,TRUE,FALSE
nonlinearity,160530,TRUE,TRUE,FALSE
employments,160534,TRUE,TRUE,FALSE
couching,160614,TRUE,TRUE,FALSE
representativeness,160635,TRUE,TRUE,FALSE
ensnaring,160674,TRUE,TRUE,FALSE
mangles,160679,TRUE,TRUE,FALSE
gropes,160777,TRUE,TRUE,FALSE
bimetallic,160922,TRUE,TRUE,FALSE
tensing,160935,TRUE,TRUE,FALSE
soundest,160945,TRUE,TRUE,FALSE
senselessness,160948,TRUE,TRUE,FALSE
jackknife,160961,TRUE,TRUE,FALSE
worrier,160975,TRUE,TRUE,FALSE
warbles,161024,TRUE,TRUE,FALSE
injudicious,161031,TRUE,TRUE,FALSE
cackles,161063,TRUE,TRUE,FALSE
wretchedness,161159,TRUE,TRUE,FALSE
sagacious,161179,TRUE,TRUE,FALSE
coerces,161215,TRUE,TRUE,FALSE
preconception,161226,TRUE,TRUE,FALSE
rill,161238,TRUE,TRUE,FALSE
slothful,161239,TRUE,TRUE,FALSE
puckering,161241,TRUE,TRUE,FALSE
porker,161302,TRUE,TRUE,FALSE
unfortunates,161319,TRUE,TRUE,FALSE
clime,161365,TRUE,TRUE,FALSE
puddling,161450,TRUE,TRUE,FALSE
arterioles,161462,TRUE,TRUE,FALSE
lexicographical,161463,TRUE,TRUE,FALSE
accentuation,161474,TRUE,TRUE,FALSE
deoxyribonucleic,161479,TRUE,TRUE,FALSE
deceivers,161515,TRUE,TRUE,FALSE
drumhead,161517,TRUE,TRUE,FALSE
dirges,161527,TRUE,TRUE,FALSE
supplants,161550,TRUE,TRUE,FALSE
egotist,161568,TRUE,TRUE,FALSE
muddles,161575,TRUE,TRUE,FALSE
circlet,161756,TRUE,TRUE,FALSE
carbuncle,161780,TRUE,TRUE,FALSE
throbbed,161785,TRUE,TRUE,FALSE
relabeled,161787,TRUE,TRUE,FALSE
symbolics,161823,TRUE,TRUE,FALSE
spandrel,161829,TRUE,TRUE,FALSE
assayed,161830,TRUE,TRUE,FALSE
adjudicates,161841,TRUE,TRUE,FALSE
cloudier,161860,TRUE,TRUE,FALSE
bushing,161864,TRUE,TRUE,FALSE
barnstorm,161872,TRUE,TRUE,FALSE
titters,161899,TRUE,TRUE,FALSE
yelped,161995,TRUE,TRUE,FALSE
biasing,162064,TRUE,TRUE,FALSE
transistorized,162092,TRUE,TRUE,FALSE
lacquers,162116,TRUE,TRUE,FALSE
concordant,162128,TRUE,TRUE,FALSE
battens,162145,TRUE,TRUE,FALSE
sugaring,162153,TRUE,TRUE,FALSE
companionable,162271,TRUE,TRUE,FALSE
squawked,162354,TRUE,TRUE,FALSE
transcribes,162396,TRUE,TRUE,FALSE
debited,162445,TRUE,TRUE,FALSE
urinates,162472,TRUE,TRUE,FALSE
visualizes,162489,TRUE,TRUE,FALSE
bobbins,162562,TRUE,TRUE,FALSE
assaying,162723,TRUE,TRUE,FALSE
erasable,162736,TRUE,TRUE,FALSE
receptiveness,162739,TRUE,TRUE,FALSE
repairer,162802,TRUE,TRUE,FALSE
pleader,162823,TRUE,TRUE,FALSE
gayness,162826,TRUE,TRUE,FALSE
venturer,162875,TRUE,TRUE,FALSE
telescoped,162903,TRUE,TRUE,FALSE
reveler,162907,TRUE,TRUE,FALSE
browbeaten,162989,TRUE,TRUE,FALSE
unprovable,163043,TRUE,TRUE,FALSE
redistributes,163047,TRUE,TRUE,FALSE
gratefulness,163055,TRUE,TRUE,FALSE
brazing,163060,TRUE,TRUE,FALSE
bootable,163063,TRUE,TRUE,FALSE
sadists,163099,TRUE,TRUE,FALSE
bimodal,163106,TRUE,TRUE,FALSE
shouters,163227,TRUE,TRUE,FALSE
refillable,163422,TRUE,TRUE,FALSE
fixating,163457,TRUE,TRUE,FALSE
attenuating,163496,TRUE,TRUE,FALSE
misconstrue,163530,TRUE,TRUE,FALSE
belabor,163629,TRUE,TRUE,FALSE
octets,163672,TRUE,TRUE,FALSE
bandaging,163682,TRUE,TRUE,FALSE
superintend,163690,TRUE,TRUE,FALSE
cremating,163695,TRUE,TRUE,FALSE
electroencephalography,163701,TRUE,TRUE,FALSE
diamagnetic,163737,TRUE,TRUE,FALSE
toggles,163753,TRUE,TRUE,FALSE
astonishes,163786,TRUE,TRUE,FALSE
subgraphs,163794,TRUE,TRUE,FALSE
occasioning,164058,TRUE,TRUE,FALSE
subdomains,164067,TRUE,TRUE,FALSE
reprobate,164115,TRUE,TRUE,FALSE
hangmen,164116,TRUE,TRUE,FALSE
pouts,164128,TRUE,TRUE,FALSE
franked,164149,TRUE,TRUE,FALSE
perpendiculars,164159,TRUE,TRUE,FALSE
coachmen,164214,TRUE,TRUE,FALSE
mildness,164239,TRUE,TRUE,FALSE
electrocute,164273,TRUE,TRUE,FALSE
delimiting,164383,TRUE,TRUE,FALSE
transfinite,164384,TRUE,TRUE,FALSE
aloes,164400,TRUE,TRUE,FALSE
pipette,164403,TRUE,TRUE,FALSE
pinochle,164434,TRUE,TRUE,FALSE
croaked,164470,TRUE,TRUE,FALSE
polisher,164501,TRUE,TRUE,FALSE
supportable,164525,TRUE,TRUE,FALSE
caner,164626,TRUE,TRUE,FALSE
watchfulness,164708,TRUE,TRUE,FALSE
inferiors,164718,TRUE,TRUE,FALSE
cosines,164729,TRUE,TRUE,FALSE
eavesdropper,164741,TRUE,TRUE,FALSE
creaming,164772,TRUE,TRUE,FALSE
cattail,164798,TRUE,TRUE,FALSE
rusts,164823,TRUE,TRUE,FALSE
accompanists,164831,TRUE,TRUE,FALSE
footstep,164837,TRUE,TRUE,FALSE
contrives,164878,TRUE,TRUE,FALSE
pealing,164897,TRUE,TRUE,FALSE
cajoles,164940,TRUE,TRUE,FALSE
unexcused,164987,TRUE,TRUE,FALSE
bronchi,165035,TRUE,TRUE,FALSE
decrement,165036,TRUE,TRUE,FALSE
orgiastic,165040,TRUE,TRUE,FALSE
silts,165063,TRUE,TRUE,FALSE
coiner,165096,TRUE,TRUE,FALSE
serviceability,165105,TRUE,TRUE,FALSE
barer,165214,TRUE,TRUE,FALSE
comptrollers,165238,TRUE,TRUE,FALSE
caret,165360,TRUE,TRUE,FALSE
crossbars,165391,TRUE,TRUE,FALSE
hilts,165448,TRUE,TRUE,FALSE
reposed,165519,TRUE,TRUE,FALSE
quaintness,165528,TRUE,TRUE,FALSE
poplin,165618,TRUE,TRUE,FALSE
divisibility,165709,TRUE,TRUE,FALSE
integrand,165715,TRUE,TRUE,FALSE
banisters,165717,TRUE,TRUE,FALSE
representable,165737,TRUE,TRUE,FALSE
inducer,165773,TRUE,TRUE,FALSE
reboots,165786,TRUE,TRUE,FALSE
hotness,165998,TRUE,TRUE,FALSE
translatable,166003,TRUE,TRUE,FALSE
blasphemed,166014,TRUE,TRUE,FALSE
expanders,166042,TRUE,TRUE,FALSE
doorkeeper,166051,TRUE,TRUE,FALSE
intractability,166052,TRUE,TRUE,FALSE
earphone,166062,TRUE,TRUE,FALSE
numberless,166090,TRUE,TRUE,FALSE
chamberlains,166109,TRUE,TRUE,FALSE
poultice,166146,TRUE,TRUE,FALSE
hearten,166228,TRUE,TRUE,FALSE
quicklime,166334,TRUE,TRUE,FALSE
circumcise,166354,TRUE,TRUE,FALSE
anesthetize,166360,TRUE,TRUE,FALSE
monocular,166370,TRUE,TRUE,FALSE
indivisibility,166380,TRUE,TRUE,FALSE
trilled,166393,TRUE,TRUE,FALSE
resolvable,166396,TRUE,TRUE,FALSE
thunderer,166424,TRUE,TRUE,FALSE
scrawls,166459,TRUE,TRUE,FALSE
revocable,166463,TRUE,TRUE,FALSE
pistil,166674,TRUE,TRUE,FALSE
perturb,166683,TRUE,TRUE,FALSE
schoolrooms,166687,TRUE,TRUE,FALSE
perfects,166706,TRUE,TRUE,FALSE
multiplexer,166707,TRUE,TRUE,FALSE
lynxes,166717,TRUE,TRUE,FALSE
thanksgivings,166722,TRUE,TRUE,FALSE
reenters,166753,TRUE,TRUE,FALSE
radioing,166786,TRUE,TRUE,FALSE
possessiveness,166805,TRUE,TRUE,FALSE
epitomizing,166850,TRUE,TRUE,FALSE
dopers,166914,TRUE,TRUE,FALSE
denotation,167007,TRUE,TRUE,FALSE
zeroth,167009,TRUE,TRUE,FALSE
anoints,167016,TRUE,TRUE,FALSE
adventitious,167024,TRUE,TRUE,FALSE
magnifier,167037,TRUE,TRUE,FALSE
indent,167068,TRUE,TRUE,FALSE
parses,167073,TRUE,TRUE,FALSE
stouter,167075,TRUE,TRUE,FALSE
opposable,167095,TRUE,TRUE,FALSE
guiltless,167117,TRUE,TRUE,FALSE
terminologies,167122,TRUE,TRUE,FALSE
platitude,167150,TRUE,TRUE,FALSE
allays,167212,TRUE,TRUE,FALSE
antagonizes,167361,TRUE,TRUE,FALSE
snakelike,167368,TRUE,TRUE,FALSE
consorted,167420,TRUE,TRUE,FALSE
anastomosis,167480,TRUE,TRUE,FALSE
gargle,167519,TRUE,TRUE,FALSE
feeler,167551,TRUE,TRUE,FALSE
presupposed,167709,TRUE,TRUE,FALSE
obscurities,167718,TRUE,TRUE,FALSE
reformulating,167796,TRUE,TRUE,FALSE
probated,167832,TRUE,TRUE,FALSE
promptness,167886,TRUE,TRUE,FALSE
curiouser,168048,TRUE,TRUE,FALSE
prefixing,168086,TRUE,TRUE,FALSE
adders,168093,TRUE,TRUE,FALSE
initialize,168098,TRUE,TRUE,FALSE
rationalizes,168191,TRUE,TRUE,FALSE
applejack,168193,TRUE,TRUE,FALSE
humanness,168211,TRUE,TRUE,FALSE
halters,168220,TRUE,TRUE,FALSE
fettle,168302,TRUE,TRUE,FALSE
inheritable,168440,TRUE,TRUE,FALSE
unobservable,168446,TRUE,TRUE,FALSE
portending,168453,TRUE,TRUE,FALSE
extractors,168482,TRUE,TRUE,FALSE
travesties,168501,TRUE,TRUE,FALSE
flashers,168526,TRUE,TRUE,FALSE
loosest,168574,TRUE,TRUE,FALSE
befuddle,168607,TRUE,TRUE,FALSE
squirms,168639,TRUE,TRUE,FALSE
forbears,168797,TRUE,TRUE,FALSE
sportswriting,168834,TRUE,TRUE,FALSE
colloquia,168844,TRUE,TRUE,FALSE
glower,168881,TRUE,TRUE,FALSE
lookahead,168896,TRUE,TRUE,FALSE
typifying,169133,TRUE,TRUE,FALSE
adduct,169139,TRUE,TRUE,FALSE
bleaches,169149,TRUE,TRUE,FALSE
hearken,169157,TRUE,TRUE,FALSE
letterer,169170,TRUE,TRUE,FALSE
embellishes,169192,TRUE,TRUE,FALSE
pilferage,169201,TRUE,TRUE,FALSE
slimed,169333,TRUE,TRUE,FALSE
definiteness,169466,TRUE,TRUE,FALSE
equivalences,169467,TRUE,TRUE,FALSE
fluoresce,169511,TRUE,TRUE,FALSE
cotyledons,169528,TRUE,TRUE,FALSE
dyad,169552,TRUE,TRUE,FALSE
washings,169560,TRUE,TRUE,FALSE
payed,169575,TRUE,TRUE,FALSE
realness,169576,TRUE,TRUE,FALSE
diagrammed,169588,TRUE,TRUE,FALSE
situating,169594,TRUE,TRUE,FALSE
messiahs,169916,TRUE,TRUE,FALSE
timbering,169949,TRUE,TRUE,FALSE
precocity,170174,TRUE,TRUE,FALSE
middles,170194,TRUE,TRUE,FALSE
caging,170207,TRUE,TRUE,FALSE
reregister,170335,TRUE,TRUE,FALSE
remodels,170402,TRUE,TRUE,FALSE
impracticality,170516,TRUE,TRUE,FALSE
enumerable,170526,TRUE,TRUE,FALSE
degradable,170546,TRUE,TRUE,FALSE
orderings,170563,TRUE,TRUE,FALSE
circumscribe,170596,TRUE,TRUE,FALSE
bookkeepers,170633,TRUE,TRUE,FALSE
forsakes,170641,TRUE,TRUE,FALSE
thinkable,170711,TRUE,TRUE,FALSE
dimmers,170717,TRUE,TRUE,FALSE
cooperator,170720,TRUE,TRUE,FALSE
befalling,170752,TRUE,TRUE,FALSE
senates,170913,TRUE,TRUE,FALSE
bovines,170921,TRUE,TRUE,FALSE
splines,170953,TRUE,TRUE,FALSE
attractors,170968,TRUE,TRUE,FALSE
sectioning,170999,TRUE,TRUE,FALSE
bendable,171020,TRUE,TRUE,FALSE
liveried,171062,TRUE,TRUE,FALSE
construing,171080,TRUE,TRUE,FALSE
gapes,171096,TRUE,TRUE,FALSE
deliverers,171107,TRUE,TRUE,FALSE
elevens,171153,TRUE,TRUE,FALSE
ropers,171156,TRUE,TRUE,FALSE
dishwater,171166,TRUE,TRUE,FALSE
birdbath,171200,TRUE,TRUE,FALSE
hydrogens,171274,TRUE,TRUE,FALSE
eliminators,171283,TRUE,TRUE,FALSE
interleaving,171297,TRUE,TRUE,FALSE
odorous,171304,TRUE,TRUE,FALSE
freewheel,171324,TRUE,TRUE,FALSE
abjure,171340,TRUE,TRUE,FALSE
commonwealths,171372,TRUE,TRUE,FALSE
prospection,171453,TRUE,TRUE,FALSE
quaff,171463,TRUE,TRUE,FALSE
bussing,171523,TRUE,TRUE,FALSE
humbleness,171524,TRUE,TRUE,FALSE
decolletage,171573,TRUE,TRUE,FALSE
protestation,171700,TRUE,TRUE,FALSE
strivings,171710,TRUE,TRUE,FALSE
convoke,171721,TRUE,TRUE,FALSE
autocracies,171874,TRUE,TRUE,FALSE
parklike,171926,TRUE,TRUE,FALSE
bombproof,171939,TRUE,TRUE,FALSE
biped,172031,TRUE,TRUE,FALSE
bleat,172085,TRUE,TRUE,FALSE
delimiter,172122,TRUE,TRUE,FALSE
spates,172206,TRUE,TRUE,FALSE
trowels,172273,TRUE,TRUE,FALSE
localizes,172399,TRUE,TRUE,FALSE
telegrapher,172411,TRUE,TRUE,FALSE
discerns,172484,TRUE,TRUE,FALSE
unimplemented,172489,TRUE,TRUE,FALSE
vexation,172534,TRUE,TRUE,FALSE
whitener,172554,TRUE,TRUE,FALSE
fatiguing,172561,TRUE,TRUE,FALSE
coring,172589,TRUE,TRUE,FALSE
wormed,172635,TRUE,TRUE,FALSE
appurtenances,172790,TRUE,TRUE,FALSE
acculturated,172797,TRUE,TRUE,FALSE
ferments,172798,TRUE,TRUE,FALSE
preempts,172808,TRUE,TRUE,FALSE
calibrations,172817,TRUE,TRUE,FALSE
subtractions,173196,TRUE,TRUE,FALSE
incremented,173208,TRUE,TRUE,FALSE
convoyed,173228,TRUE,TRUE,FALSE
acclimatized,173245,TRUE,TRUE,FALSE
resurrections,173268,TRUE,TRUE,FALSE
standardizes,173279,TRUE,TRUE,FALSE
jests,173298,TRUE,TRUE,FALSE
creasing,173350,TRUE,TRUE,FALSE
victuals,173370,TRUE,TRUE,FALSE
misplace,173371,TRUE,TRUE,FALSE
bellhops,173497,TRUE,TRUE,FALSE
trivialities,173601,TRUE,TRUE,FALSE
propositioning,173620,TRUE,TRUE,FALSE
slops,173647,TRUE,TRUE,FALSE
meekness,173680,TRUE,TRUE,FALSE
difficultly,173891,TRUE,TRUE,FALSE
calorimetry,173990,TRUE,TRUE,FALSE
assimilates,174002,TRUE,TRUE,FALSE
evolute,174010,TRUE,TRUE,FALSE
bandpass,174013,TRUE,TRUE,FALSE
hearer,174017,TRUE,TRUE,FALSE
bankrupts,174049,TRUE,TRUE,FALSE
dissimilarity,174053,TRUE,TRUE,FALSE
corroborative,174078,TRUE,TRUE,FALSE
stylishness,174198,TRUE,TRUE,FALSE
conjunct,174335,TRUE,TRUE,FALSE
instantiation,174336,TRUE,TRUE,FALSE
tautological,174364,TRUE,TRUE,FALSE
uprightness,174418,TRUE,TRUE,FALSE
evidencing,174442,TRUE,TRUE,FALSE
drawbridges,174444,TRUE,TRUE,FALSE
offensiveness,174449,TRUE,TRUE,FALSE
dualities,174467,TRUE,TRUE,FALSE
privies,174608,TRUE,TRUE,FALSE
canonic,174729,TRUE,TRUE,FALSE
singleness,174742,TRUE,TRUE,FALSE
prover,174743,TRUE,TRUE,FALSE
anticoagulation,174752,TRUE,TRUE,FALSE
customizes,174773,TRUE,TRUE,FALSE
mutability,174784,TRUE,TRUE,FALSE
multicasting,174808,TRUE,TRUE,FALSE
transposes,174820,TRUE,TRUE,FALSE
tidiness,174845,TRUE,TRUE,FALSE
stilling,174857,TRUE,TRUE,FALSE
meddles,174871,TRUE,TRUE,FALSE
prefacing,174909,TRUE,TRUE,FALSE
procurer,174910,TRUE,TRUE,FALSE
waked,174971,TRUE,TRUE,FALSE
knifes,175008,TRUE,TRUE,FALSE
transcriber,175132,TRUE,TRUE,FALSE
idealizing,175144,TRUE,TRUE,FALSE
scorches,175157,TRUE,TRUE,FALSE
buggers,175188,TRUE,TRUE,FALSE
plagiarist,175226,TRUE,TRUE,FALSE
cubbyhole,175283,TRUE,TRUE,FALSE
drenches,175365,TRUE,TRUE,FALSE
unities,175456,TRUE,TRUE,FALSE
decrypting,175464,TRUE,TRUE,FALSE
unlinked,175477,TRUE,TRUE,FALSE
reticulate,175527,TRUE,TRUE,FALSE
retrying,175537,TRUE,TRUE,FALSE
cruddy,175546,TRUE,TRUE,FALSE
begetting,175561,TRUE,TRUE,FALSE
aforethought,175608,TRUE,TRUE,FALSE
gumming,175614,TRUE,TRUE,FALSE
misplacing,175625,TRUE,TRUE,FALSE
paten,175722,TRUE,TRUE,FALSE
fingerings,175873,TRUE,TRUE,FALSE
amasses,175884,TRUE,TRUE,FALSE
pedantry,175945,TRUE,TRUE,FALSE
stroker,175954,TRUE,TRUE,FALSE
proffers,176048,TRUE,TRUE,FALSE
jots,176132,TRUE,TRUE,FALSE
populates,176275,TRUE,TRUE,FALSE
condescend,176278,TRUE,TRUE,FALSE
effectuate,176294,TRUE,TRUE,FALSE
preprocessing,176303,TRUE,TRUE,FALSE
interdependency,176333,TRUE,TRUE,FALSE
lazing,176444,TRUE,TRUE,FALSE
hungriest,176549,TRUE,TRUE,FALSE
bistate,176577,TRUE,TRUE,FALSE
redeemers,176606,TRUE,TRUE,FALSE
potentiometer,176635,TRUE,TRUE,FALSE
connoting,176673,TRUE,TRUE,FALSE
dielectrics,176690,TRUE,TRUE,FALSE
interpose,176735,TRUE,TRUE,FALSE
accost,176800,TRUE,TRUE,FALSE
distinctness,177015,TRUE,TRUE,FALSE
chars,177065,TRUE,TRUE,FALSE
turnings,177080,TRUE,TRUE,FALSE
persuadable,177343,TRUE,TRUE,FALSE
negations,177425,TRUE,TRUE,FALSE
asymptote,177451,TRUE,TRUE,FALSE
tolerability,177457,TRUE,TRUE,FALSE
cackled,177466,TRUE,TRUE,FALSE
inducts,177468,TRUE,TRUE,FALSE
mires,177484,TRUE,TRUE,FALSE
elucidates,177508,TRUE,TRUE,FALSE
associational,177513,TRUE,TRUE,FALSE
percentiles,177545,TRUE,TRUE,FALSE
tracings,177552,TRUE,TRUE,FALSE
glinted,177585,TRUE,TRUE,FALSE
pruners,177653,TRUE,TRUE,FALSE
skimped,177665,TRUE,TRUE,FALSE
broaches,177843,TRUE,TRUE,FALSE
readier,177861,TRUE,TRUE,FALSE
musts,177958,TRUE,TRUE,FALSE
fortifies,177962,TRUE,TRUE,FALSE
exponentials,178213,TRUE,TRUE,FALSE
regenerator,178240,TRUE,TRUE,FALSE
immoderate,178285,TRUE,TRUE,FALSE
diachronic,178286,TRUE,TRUE,FALSE
ignoramus,178291,TRUE,TRUE,FALSE
fluting,178300,TRUE,TRUE,FALSE
cryptogram,178307,TRUE,TRUE,FALSE
cunnilingus,178321,TRUE,TRUE,FALSE
abets,178346,TRUE,TRUE,FALSE
untying,178353,TRUE,TRUE,FALSE
submerges,178379,TRUE,TRUE,FALSE
prizewinning,178386,TRUE,TRUE,FALSE
commencements,178398,TRUE,TRUE,FALSE
looses,178540,TRUE,TRUE,FALSE
touchiest,178570,TRUE,TRUE,FALSE
decrypts,178670,TRUE,TRUE,FALSE
exclusiveness,178674,TRUE,TRUE,FALSE
boathouses,178727,TRUE,TRUE,FALSE
mimeograph,178730,TRUE,TRUE,FALSE
upturns,178890,TRUE,TRUE,FALSE
flexibilities,178919,TRUE,TRUE,FALSE
abraded,179056,TRUE,TRUE,FALSE
referents,179062,TRUE,TRUE,FALSE
aspirate,179097,TRUE,TRUE,FALSE
irradiate,179104,TRUE,TRUE,FALSE
diagnosable,179124,TRUE,TRUE,FALSE
circularity,179126,TRUE,TRUE,FALSE
trigram,179166,TRUE,TRUE,FALSE
inseminate,179186,TRUE,TRUE,FALSE
timesharing,179445,TRUE,TRUE,FALSE
smote,179455,TRUE,TRUE,FALSE
limiters,179493,TRUE,TRUE,FALSE
pipelined,179506,TRUE,TRUE,FALSE
bawled,179515,TRUE,TRUE,FALSE
perspire,179522,TRUE,TRUE,FALSE
flannels,179622,TRUE,TRUE,FALSE
freighting,179658,TRUE,TRUE,FALSE
bludgeons,179673,TRUE,TRUE,FALSE
diagrammatic,179861,TRUE,TRUE,FALSE
expressible,179863,TRUE,TRUE,FALSE
linearized,179873,TRUE,TRUE,FALSE
fastenings,179881,TRUE,TRUE,FALSE
extinguishes,179928,TRUE,TRUE,FALSE
cultivations,179944,TRUE,TRUE,FALSE
subnet,179947,TRUE,TRUE,FALSE
laming,179953,TRUE,TRUE,FALSE
frays,179969,TRUE,TRUE,FALSE
outwits,179977,TRUE,TRUE,FALSE
pagination,179988,TRUE,TRUE,FALSE
droops,180077,TRUE,TRUE,FALSE
lanced,180085,TRUE,TRUE,FALSE
coffeepot,180099,TRUE,TRUE,FALSE
appraises,180105,TRUE,TRUE,FALSE
contouring,180112,TRUE,TRUE,FALSE
contradistinction,180239,TRUE,TRUE,FALSE
protoplasm,180288,TRUE,TRUE,FALSE
recalculating,180292,TRUE,TRUE,FALSE
superposed,180321,TRUE,TRUE,FALSE
befitted,180348,TRUE,TRUE,FALSE
exploiter,180387,TRUE,TRUE,FALSE
itches,180465,TRUE,TRUE,FALSE
pouted,180606,TRUE,TRUE,FALSE
namer,180677,TRUE,TRUE,FALSE
augers,180692,TRUE,TRUE,FALSE
vilifies,180713,TRUE,TRUE,FALSE
actuate,180727,TRUE,TRUE,FALSE
neuritis,180730,TRUE,TRUE,FALSE
reinterprets,180738,TRUE,TRUE,FALSE
infests,180748,TRUE,TRUE,FALSE
idlers,180807,TRUE,TRUE,FALSE
freights,180832,TRUE,TRUE,FALSE
acclimating,180849,TRUE,TRUE,FALSE
whimpers,180963,TRUE,TRUE,FALSE
stirrers,181073,TRUE,TRUE,FALSE
perceivable,181082,TRUE,TRUE,FALSE
hushing,181196,TRUE,TRUE,FALSE
convulse,181219,TRUE,TRUE,FALSE
requester,181239,TRUE,TRUE,FALSE
prohibitory,181270,TRUE,TRUE,FALSE
preoccupies,181322,TRUE,TRUE,FALSE
crosser,181353,TRUE,TRUE,FALSE
warbled,181382,TRUE,TRUE,FALSE
teleology,181459,TRUE,TRUE,FALSE
amyl,181472,TRUE,TRUE,FALSE
annihilates,181482,TRUE,TRUE,FALSE
intensifier,181485,TRUE,TRUE,FALSE
creativeness,181531,TRUE,TRUE,FALSE
quantile,181537,TRUE,TRUE,FALSE
coagulate,181544,TRUE,TRUE,FALSE
regressions,181577,TRUE,TRUE,FALSE
interoffice,181611,TRUE,TRUE,FALSE
interpolates,181613,TRUE,TRUE,FALSE
piggybacked,181622,TRUE,TRUE,FALSE
negligee,181762,TRUE,TRUE,FALSE
dactylic,181911,TRUE,TRUE,FALSE
disburses,181975,TRUE,TRUE,FALSE
orients,181979,TRUE,TRUE,FALSE
acquainting,181989,TRUE,TRUE,FALSE
bellicosity,181993,TRUE,TRUE,FALSE
balms,182005,TRUE,TRUE,FALSE
bumming,182021,TRUE,TRUE,FALSE
dabbler,182136,TRUE,TRUE,FALSE
dishonors,182139,TRUE,TRUE,FALSE
foamed,182333,TRUE,TRUE,FALSE
ransoming,182334,TRUE,TRUE,FALSE
necessaries,182340,TRUE,TRUE,FALSE
compartmented,182366,TRUE,TRUE,FALSE
oversimplifying,182467,TRUE,TRUE,FALSE
wreathes,182495,TRUE,TRUE,FALSE
nuzzle,182523,TRUE,TRUE,FALSE
auspice,182589,TRUE,TRUE,FALSE
goatees,182622,TRUE,TRUE,FALSE
clinked,182752,TRUE,TRUE,FALSE
recta,182819,TRUE,TRUE,FALSE
antiphonal,182825,TRUE,TRUE,FALSE
auscultation,182831,TRUE,TRUE,FALSE
serializing,182848,TRUE,TRUE,FALSE
justness,182880,TRUE,TRUE,FALSE
monetarism,182881,TRUE,TRUE,FALSE
cleanness,182897,TRUE,TRUE,FALSE
individualize,182916,TRUE,TRUE,FALSE
bunions,182944,TRUE,TRUE,FALSE
gardened,182990,TRUE,TRUE,FALSE
misted,183116,TRUE,TRUE,FALSE
bricklaying,183293,TRUE,TRUE,FALSE
absented,183323,TRUE,TRUE,FALSE
pipelining,183325,TRUE,TRUE,FALSE
paraboloid,183328,TRUE,TRUE,FALSE
dislocate,183354,TRUE,TRUE,FALSE
rosebush,183364,TRUE,TRUE,FALSE
prototyped,183401,TRUE,TRUE,FALSE
dynamites,183405,TRUE,TRUE,FALSE
stanchion,183442,TRUE,TRUE,FALSE
aped,183598,TRUE,TRUE,FALSE
assistances,183685,TRUE,TRUE,FALSE
fibbing,183755,TRUE,TRUE,FALSE
elapses,183842,TRUE,TRUE,FALSE
priggish,183853,TRUE,TRUE,FALSE
enjoins,183881,TRUE,TRUE,FALSE
ires,184146,TRUE,TRUE,FALSE
deeps,184256,TRUE,TRUE,FALSE
reciter,184304,TRUE,TRUE,FALSE
disentangling,184332,TRUE,TRUE,FALSE
pleasantness,184370,TRUE,TRUE,FALSE
fertilizes,184430,TRUE,TRUE,FALSE
dactyl,184687,TRUE,TRUE,FALSE
communicant,184691,TRUE,TRUE,FALSE
clamors,184692,TRUE,TRUE,FALSE
encamp,184699,TRUE,TRUE,FALSE
whipper,184705,TRUE,TRUE,FALSE
formalisms,184755,TRUE,TRUE,FALSE
fastens,184764,TRUE,TRUE,FALSE
waken,184765,TRUE,TRUE,FALSE
segmenting,184784,TRUE,TRUE,FALSE
recollecting,184789,TRUE,TRUE,FALSE
atrophic,184799,TRUE,TRUE,FALSE
bequeaths,184837,TRUE,TRUE,FALSE
bushwhacked,184872,TRUE,TRUE,FALSE
briars,184895,TRUE,TRUE,FALSE
interrelation,185145,TRUE,TRUE,FALSE
serums,185169,TRUE,TRUE,FALSE
ascription,185173,TRUE,TRUE,FALSE
fleeces,185277,TRUE,TRUE,FALSE
barrenness,185293,TRUE,TRUE,FALSE
transmittal,185298,TRUE,TRUE,FALSE
eyepieces,185326,TRUE,TRUE,FALSE
resoluteness,185344,TRUE,TRUE,FALSE
sniffle,185553,TRUE,TRUE,FALSE
utopians,185609,TRUE,TRUE,FALSE
highnesses,185611,TRUE,TRUE,FALSE
reloads,185640,TRUE,TRUE,FALSE
decelerates,185649,TRUE,TRUE,FALSE
ninetieth,185723,TRUE,TRUE,FALSE
dialers,185776,TRUE,TRUE,FALSE
inclining,186063,TRUE,TRUE,FALSE
interrelations,186129,TRUE,TRUE,FALSE
bogeymen,186155,TRUE,TRUE,FALSE
refract,186156,TRUE,TRUE,FALSE
aimer,186175,TRUE,TRUE,FALSE
steeps,186233,TRUE,TRUE,FALSE
botches,186264,TRUE,TRUE,FALSE
numbly,186446,TRUE,TRUE,FALSE
gleanings,186476,TRUE,TRUE,FALSE
pulsate,186522,TRUE,TRUE,FALSE
systematize,186532,TRUE,TRUE,FALSE
